avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,entry_date,entry_price,entry_rule,exit_price,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct,v3_context_note,v3_quality_score,v3_reason
916263652.84,v1_success_swing,6925.8,2025-07-30,99.9294,ضرب الوقف المتحرك/الفني,2025-07-29,98.94,v1_rsi_recovery,102.8976,100.65,5,V3-0151,96.19,98.94,9162636.53,0.0,TRAILING_WIN,69.26,1.0,v3_adaptive_quality,70,CLOSED,,99.9294,LRCX_swing_rsi_7_40,96.19,LRCX,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 47.27, close/MA200 98.94/79.99",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1290171088.18,v1_success_monthly,9808.8,2025-07-31,82.5574,ضرب الوقف المتحرك/الفني,2025-07-30,81.74,v1_breakout,89.914,83.25,21,V3-0152,72.8514,81.74,12901710.88,0.0,TRAILING_WIN,98.09,1.0,v3_adaptive_quality,120,CLOSED,,82.5574,MRVL_monthly_breakout_100,72.8514,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 81.74/73.71, ret20 7.21%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
1062944567.86,v1_success_swing,11564.4,2025-08-04,98.2974,ضرب الوقف المتحرك/الفني,2025-08-01,96.37,v1_rsi_recovery,100.2248,98.81,5,V3-0153,90.94,96.37,10629445.68,0.0,TRAILING_WIN,231.29,2.0,v3_adaptive_quality,120,CLOSED,,98.2974,LRCX_swing_rsi_7_40,90.94,LRCX,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 40.89, close/MA200 96.37/80.20",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1125294659.19,v1_success_swing,11699.7,2025-08-08,102.1245,ضرب الوقف المتحرك/الفني,2025-08-07,99.15,v1_rsi_recovery,103.116,102.23,5,V3-0154,92.8229,99.15,11252946.59,0.0,TRAILING_WIN,350.99,3.0,v3_adaptive_quality,118,CLOSED,,102.1245,LRCX_swing_rsi_7_40,92.8229,LRCX,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 46.70, close/MA200 99.15/80.60",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
11869650402.49,v1_success_swing,11802.88,2025-08-18,176.14,انتهاء مدة الاحتفاظ,2025-08-13,184.42,v1_breakout,191.7968,185.44,5,V3-0155,166.8843,177.51,118696504.02,0.0,TIME,-529.92,-4.49,v3_adaptive_quality,64,CLOSED,,166.8843,AMD_swing_breakout_20,166.8843,AMD,swing,0.0,-3.75,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 184.42/169.30, ret20 15.20%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
5416481349.86,v1_success_swing,11622.39,2025-08-27,300.9901,ضرب الوقف المتحرك/الفني,2025-08-26,298.01,v1_rsi_recovery,312.9105,301.18,10,V3-0156,281.87,298.01,54164813.5,0.0,TRAILING_WIN,116.22,1.0,v3_adaptive_quality,39,CLOSED,,300.9901,AVGO_swing_rsi_7_30,281.87,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 46.28, close/MA200 298.01/225.15",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1273303061.6,v1_success_swing,6943.21,2025-08-28,104.6663,ضرب الوقف المتحرك/الفني,2025-08-26,103.63,v1_rsi_recovery,107.7752,104.9,5,V3-0157,97.14,103.67,12733030.62,0.0,TRAILING_WIN,69.43,1.0,v3_adaptive_quality,67,CLOSED,,104.6663,LRCX_swing_rsi_7_40,97.14,LRCX,swing,0.0,0.04,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 63.48, close/MA200 103.63/82.35",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1306464665.45,v1_success_swing,11606.28,2025-08-29,142.9554,ضرب الوقف المتحرك/الفني,2025-08-28,141.54,v1_rsi_recovery,148.617,143.09,10,V3-0158,134.75,141.54,13064646.65,0.0,TRAILING_WIN,116.06,1.0,v3_adaptive_quality,82,CLOSED,,142.9554,SHOP_swing_rsi_14_35,134.75,SHOP,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 37.12, close/MA200 141.54/110.77",70.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
987605390.52,v1_success_swing,11612.0,2025-09-05,146.6015,ضرب الوقف المتحرك/الفني,2025-09-04,145.15,v1_rsi_recovery,152.4075,147.97,10,V3-0159,136.144,145.15,9876053.91,0.0,TRAILING_WIN,116.12,1.0,v3_adaptive_quality,80,CLOSED,,146.6015,SHOP_swing_rsi_14_35,136.144,SHOP,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; RSI: rsi14 51.50, close/MA200 145.15/111.59",70.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
32019754444.46,v1_success_swing,11782.44,2025-09-10,177.5904,ضرب الوقف المتحرك/الفني,2025-09-09,170.76,v1_rsi_recovery,179.298,179.29,10,V3-0160,164.07,170.76,320197544.44,0.0,TRAILING_WIN,471.3,4.0,v3_adaptive_quality,69,CLOSED,,177.5904,NVDA_swing_rsi_21_35,164.07,NVDA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 41.29, close/MA200 170.76/139.50",94.28,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
25748691387.66,v1_success_swing,11801.92,2025-09-12,394.6267,ضرب الوقف المتحرك/الفني,2025-09-11,368.81,v1_breakout,387.2505,396.69,10,V3-0161,343.1172,368.81,257486913.88,0.0,TRAILING_WIN,826.13,7.0,v3_adaptive_quality,32,CLOSED,,394.6267,TSLA_swing_breakout_55,343.1172,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 368.81/340.26, ret20 8.67%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
27819246964.04,v1_success_swing,12274.14,2025-09-15,423.6558,ضرب الوقف المتحرك/الفني,2025-09-12,395.94,v1_breakout,415.737,425.7,10,V3-0162,369.2014,395.94,278192469.64,0.0,TRAILING_WIN,859.19,7.0,v3_adaptive_quality,31,CLOSED,,423.6558,TSLA_swing_breakout_55,369.2014,TSLA,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 395.94/343.27, ret20 17.99%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
29949602886.11,v1_success_swing,12301.2,2025-09-16,422.3412,ضرب الوقف المتحرك/الفني,2025-09-15,410.04,v1_breakout,430.542,423.25,10,V3-0163,381.1215,410.04,299496028.86,0.0,TRAILING_WIN,369.04,3.0,v3_adaptive_quality,30,CLOSED,,422.3412,TSLA_swing_breakout_55,381.1215,TSLA,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 410.04/347.25, ret20 24.04%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
32202818018.16,v1_success_swing,12775.8,2025-09-18,430.1186,ضرب الوقف المتحرك/الفني,2025-09-17,425.86,v1_breakout,447.153,432.22,10,V3-0164,394.45,425.86,322028180.18,0.0,TRAILING_WIN,127.76,1.0,v3_adaptive_quality,30,CLOSED,,430.1186,TSLA_swing_breakout_55,394.45,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 425.86/356.40, ret20 29.32%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
34435053980.75,v1_success_swing,12592.09,2025-09-23,438.5521,ضرب الوقف المتحرك/الفني,2025-09-22,434.21,v1_breakout,455.9205,440.97,10,V3-0165,401.5743,434.21,344350539.81,0.0,TRAILING_WIN,125.92,1.0,v3_adaptive_quality,29,CLOSED,,438.5521,TSLA_swing_breakout_55,401.5743,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 434.21/371.06, ret20 27.71%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
32259408761.92,v1_success_monthly,12874.02,2025-10-02,190.3116,ضرب الوقف المتحرك/الفني,2025-09-30,186.58,v1_breakout,205.238,191.05,21,V3-0166,170.485,187.24,322594087.62,0.0,TRAILING_WIN,257.48,2.0,v3_adaptive_quality,69,CLOSED,,190.3116,NVDA_monthly_breakout_100,170.485,NVDA,monthly,0.0,0.35,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 186.58/175.99, ret20 9.25%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
39260173791.31,v1_success_swing,7351.36,2025-10-02,468.6492,ضرب الوقف المتحرك/الفني,2025-10-01,459.46,v1_breakout,482.433,470.75,10,V3-0167,422.2671,459.46,392601737.91,0.0,TRAILING_WIN,147.03,2.0,v3_adaptive_quality,16,CLOSED,,468.6492,TSLA_swing_breakout_55,422.2671,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 459.46/405.49, ret20 37.53%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
10592664456.82,v1_success_swing,4667.46,2025-10-02,346.7256,ضرب الوقف المتحرك/الفني,2025-10-01,333.39,v1_rsi_recovery,350.0595,347.61,10,V3-0168,324.5,333.39,105926644.57,0.0,TRAILING_WIN,186.7,4.0,v3_adaptive_quality,14,CLOSED,,346.7256,AVGO_swing_rsi_7_30,324.5,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 22.19, close/MA200 333.39/245.57",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
32560343861.39,v1_success_monthly,13033.41,2025-10-09,194.5567,ضرب الوقف المتحرك/الفني,2025-10-02,188.89,v1_breakout,207.779,195.3,21,V3-0169,172.345,189.11,325603438.61,0.0,TRAILING_WIN,391.0,3.0,v3_adaptive_quality,69,CLOSED,,194.5567,NVDA_monthly_breakout_100,172.345,NVDA,monthly,0.0,0.12,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 188.89/177.68, ret20 10.04%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7228763682.86,v1_success_swing,7807.58,2025-10-06,225.7409,ضرب الوقف المتحرك/الفني,2025-10-02,169.73,v1_breakout,176.5192,226.71,5,V3-0170,159.2829,164.67,72287636.83,0.0,TRAILING_WIN,2576.5,33.0,v3_adaptive_quality,46,CLOSED,,225.7409,AMD_swing_breakout_20,159.2829,AMD,swing,0.0,-2.98,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 169.73/159.37, ret20 4.91%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1830346958.1,v1_success_monthly,4051.4,2025-10-03,87.062,ضرب الوقف المتحرك/الفني,2025-10-02,86.2,v1_breakout,94.82,87.27,21,V3-0171,75.8757,86.2,18303469.58,0.0,TRAILING_WIN,40.51,1.0,v3_adaptive_quality,47,CLOSED,,87.062,MRVL_monthly_breakout_100,75.8757,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 86.20/74.34, ret20 34.48%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
9206887806.37,v1_success_swing,8963.24,2025-10-07,217.9697,ضرب الوقف المتحرك/الفني,2025-10-06,203.71,v1_breakout,211.8584,218.9,5,V3-0172,184.3843,203.71,92068878.06,0.0,TRAILING_WIN,627.43,7.0,v3_adaptive_quality,44,CLOSED,,217.9697,AMD_swing_breakout_20,184.3843,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 203.71/162.66, ret20 34.54%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1827027257.86,v1_success_monthly,4534.92,2025-10-07,90.6984,ضرب الوقف المتحرك/الفني,2025-10-06,88.92,v1_breakout,97.812,90.89,21,V3-0173,78.0343,88.92,18270272.58,0.0,TRAILING_WIN,90.7,2.0,v3_adaptive_quality,51,CLOSED,,90.6984,MRVL_monthly_breakout_100,78.0343,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 88.92/76.63, ret20 34.73%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
8795891782.94,v1_success_monthly,9083.07,2025-10-08,346.5023,ضرب الوقف المتحرك/الفني,2025-10-07,336.41,v1_rsi_recovery,370.051,346.54,21,V3-0174,324.5,336.41,87958917.83,0.0,TRAILING_WIN,272.49,3.0,v3_adaptive_quality,27,CLOSED,,346.5023,AVGO_monthly_rsi_14_30,324.5,AVGO,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 35.47, close/MA200 336.41/247.84",57.31,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
11563277475.93,v1_success_swing,9186.84,2025-10-09,237.9156,ضرب الوقف المتحرك/الفني,2025-10-08,235.56,v1_breakout,244.9824,240.1,5,V3-0175,212.6371,235.56,115632774.76,0.0,TRAILING_WIN,91.87,1.0,v3_adaptive_quality,39,CLOSED,,237.9156,AMD_swing_breakout_20,212.6371,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 235.56/169.25, ret20 47.65%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1860932810.65,v1_success_monthly,4810.0,2025-10-10,94.35,ضرب الوقف المتحرك/الفني,2025-10-08,92.5,v1_breakout,101.75,94.66,21,V3-0176,81.0807,90.68,18609328.11,0.0,TRAILING_WIN,96.2,2.0,v3_adaptive_quality,52,CLOSED,,94.35,MRVL_monthly_breakout_100,81.0807,MRVL,monthly,0.0,-1.97,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 92.50/78.90, ret20 37.85%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
31654729661.27,v1_success_monthly,12709.62,2025-10-10,194.4957,ضرب الوقف المتحرك/الفني,2025-10-09,192.57,v1_breakout,211.827,195.62,21,V3-0177,175.77,192.57,316547296.61,0.0,TRAILING_WIN,127.1,1.0,v3_adaptive_quality,66,CLOSED,,194.4957,NVDA_monthly_breakout_100,175.77,NVDA,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 192.57/181.65, ret20 8.69%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1735274540.74,v1_success_swing,14767.56,2025-10-16,146.2278,ضرب الوقف المتحرك/الفني,2025-10-15,144.78,v1_rsi_recovery,150.5712,147.58,5,V3-0178,132.3171,144.78,17352745.41,0.0,TRAILING_WIN,147.68,1.0,v3_adaptive_quality,102,CLOSED,,146.2278,LRCX_swing_rsi_7_40,132.3171,LRCX,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 64.12, close/MA200 144.78/90.99",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7081464715.26,v1_success_swing,14804.47,2025-10-24,358.0616,ضرب الوقف المتحرك/الفني,2025-10-23,344.29,v1_rsi_recovery,361.5045,358.3,10,V3-0179,324.05,344.29,70814647.15,0.0,TRAILING_WIN,592.18,4.0,v3_adaptive_quality,43,CLOSED,,358.0616,AVGO_swing_rsi_7_30,324.05,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 52.79, close/MA200 344.29/254.62",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
17238006040.85,v1_success_swing,14922.28,2025-10-27,257.9784,ضرب الوقف المتحرك/الفني,2025-10-24,252.92,v1_breakout,263.0368,260.42,5,V3-0180,226.2129,252.92,172380060.41,0.0,TRAILING_WIN,298.45,2.0,v3_adaptive_quality,59,CLOSED,,257.9784,AMD_swing_breakout_20,226.2129,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 252.92/212.88, ret20 58.61%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
17768555009.14,v1_success_swing,15060.86,2025-10-28,262.2667,ضرب الوقف المتحرك/الفني,2025-10-27,259.67,v1_breakout,270.0568,264.58,5,V3-0181,233.6157,259.67,177685550.09,0.0,TRAILING_WIN,150.61,1.0,v3_adaptive_quality,58,CLOSED,,262.2667,AMD_swing_breakout_20,233.6157,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 259.67/217.80, ret20 60.93%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
31331142131.25,v1_success_monthly,15278.28,2025-10-29,211.0815,ضرب الوقف المتحرك/الفني,2025-10-28,201.03,v1_breakout,221.133,212.19,21,V3-0182,181.7743,201.03,313311421.31,0.0,TRAILING_WIN,763.91,5.0,v3_adaptive_quality,76,CLOSED,,211.0815,NVDA_monthly_breakout_100,181.7743,NVDA,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 201.03/185.87, ret20 7.74%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
32900610045.23,v1_success_monthly,15528.0,2025-11-03,211.1808,ضرب الوقف المتحرك/الفني,2025-10-29,207.04,v1_breakout,227.744,211.34,21,V3-0183,186.7193,202.49,329006100.45,0.0,TRAILING_WIN,310.56,2.0,v3_adaptive_quality,75,CLOSED,,211.1808,NVDA_monthly_breakout_100,186.7193,NVDA,monthly,0.0,-2.2,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 207.04/186.86, ret20 10.57%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7075939274.95,v1_success_swing,15769.16,2025-11-13,337.27,ضرب الوقف المتحرك/الفني,2025-11-10,358.39,v1_rsi_recovery,376.3095,361.89,10,V3-0184,337.27,355.22,70759392.75,0.0,TRAILING_WIN,-929.28,-5.89,v3_adaptive_quality,44,CLOSED,,337.27,AVGO_swing_rsi_7_30,337.27,AVGO,swing,0.0,-0.88,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 57.31, close/MA200 358.39/262.45",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1097593325.05,v1_success_monthly,7963.82,2025-11-13,132.41,ضرب الوقف المتحرك/الفني,2025-11-12,134.98,v1_rsi_recovery,148.478,135.58,21,V3-0185,132.41,134.98,10975933.25,0.0,TRAILING_WIN,-151.63,-1.9,v3_adaptive_quality,59,CLOSED,,132.41,ANET_monthly_rsi_21_45,132.41,ANET,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 29.32, close/MA200 134.98/111.44",54.41,خفض محدود لجودة أقل من المطلوب
40585427249.89,v1_success_swing,15293.2,2025-12-02,185.3176,ضرب الوقف المتحرك/الفني,2025-12-01,179.92,v1_rsi_recovery,188.916,185.66,10,V3-0186,169.55,179.92,405854272.5,0.0,TRAILING_WIN,458.8,3.0,v3_adaptive_quality,85,CLOSED,,185.3176,NVDA_swing_rsi_21_35,169.55,NVDA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 32.74, close/MA200 179.92/153.89",94.28,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1775017642.79,v1_success_monthly,13126.2,2025-12-04,102.204,ضرب الوقف المتحرك/الفني,2025-12-03,100.2,v1_breakout,110.22,102.77,21,V3-0187,84.1821,100.2,17750176.43,0.0,TRAILING_WIN,262.52,2.0,v3_adaptive_quality,131,CLOSED,,102.204,MRVL_monthly_breakout_100,84.1821,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 100.20/87.46, ret20 14.40%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
39845906246.73,v1_success_swing,15587.3,2025-12-08,187.0476,ضرب الوقف المتحرك/الفني,2025-12-04,183.38,v1_rsi_recovery,192.549,188.0,10,V3-0188,169.55,182.41,398459062.47,0.0,TRAILING_WIN,311.75,2.0,v3_adaptive_quality,85,CLOSED,,187.0476,NVDA_swing_rsi_21_35,169.55,NVDA,swing,0.0,-0.53,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 46.46, close/MA200 183.38/154.53",94.28,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1281668146.36,v1_success_monthly,9392.64,2025-12-05,199.5936,ضرب الوقف المتحرك/الفني,2025-12-04,195.68,v1_rsi_recovery,215.248,199.74,21,V3-0189,180.05,195.68,12816681.46,0.0,TRAILING_WIN,187.85,2.0,v3_adaptive_quality,48,CLOSED,,199.5936,PANW_monthly_rsi_21_35,180.05,PANW,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 39.24, close/MA200 195.68/192.05",95.23,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1041593198.0,v1_success_monthly,13394.12,2025-12-10,133.9412,ضرب الوقف المتحرك/الفني,2025-12-09,130.04,v1_rsi_recovery,143.044,134.44,21,V3-0190,115.5275,130.04,10415931.98,0.0,TRAILING_WIN,401.82,3.0,v3_adaptive_quality,103,CLOSED,,133.9412,ANET_monthly_rsi_21_45,115.5275,ANET,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 61.66, close/MA200 130.04/112.92",54.41,خفض محدود لجودة أقل من المطلوب
33136358982.17,v1_success_swing,15685.23,2025-12-16,489.5693,ضرب الوقف المتحرك/الفني,2025-12-15,475.31,v1_breakout,499.0755,491.5,10,V3-0191,447.5286,475.31,331363589.82,0.0,TRAILING_WIN,470.56,3.0,v3_adaptive_quality,33,CLOSED,,489.5693,TSLA_swing_breakout_55,447.5286,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:ضغط / SOXX:داعم; اختراق: close/MA20 475.31/431.37, ret20 17.55%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
988787499.21,v1_success_monthly,8182.85,2025-12-16,127.1489,ضرب الوقف المتحرك/الفني,2025-12-15,125.89,v1_rsi_recovery,138.479,127.84,21,V3-0192,114.52,125.89,9887874.99,0.0,TRAILING_WIN,81.83,1.0,v3_adaptive_quality,65,CLOSED,,127.1489,ANET_monthly_rsi_21_45,114.52,ANET,monthly,0.0,-0.0,"SPY:داعم / QQQ:ضغط / SOXX:داعم; RSI: rsi14 56.22, close/MA200 125.89/113.64",54.41,خفض محدود لجودة أقل من المطلوب
33682238163.42,v1_success_swing,16166.04,2025-12-17,494.7788,ضرب الوقف المتحرك/الفني,2025-12-16,489.88,v1_breakout,514.374,495.28,10,V3-0193,460.5071,489.88,336822381.63,0.0,TRAILING_WIN,161.66,1.0,v3_adaptive_quality,33,CLOSED,,494.7788,TSLA_swing_breakout_55,460.5071,TSLA,swing,0.0,0.0,"SPY:داعم / QQQ:ضغط / SOXX:داعم; اختراق: close/MA20 489.88/435.42, ret20 19.80%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1259028583.62,v1_success_monthly,9728.68,2025-12-22,188.9609,ضرب الوقف المتحرك/الفني,2025-12-16,187.09,v1_rsi_recovery,205.799,190.52,21,V3-0194,180.05,186.88,12590285.84,0.0,TRAILING_WIN,97.29,1.0,v3_adaptive_quality,52,CLOSED,,188.9609,PANW_monthly_rsi_21_35,180.05,PANW,monthly,0.0,-0.11,"SPY:داعم / QQQ:ضغط / SOXX:داعم; RSI: rsi14 51.14, close/MA200 187.09/192.14",95.23,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
16276681314.29,v1_success_monthly,12252.96,2025-12-22,343.7636,ضرب الوقف المتحرك/الفني,2025-12-19,340.36,v1_rsi_recovery,374.396,346.24,21,V3-0195,321.42,340.36,162766813.14,0.0,TRAILING_WIN,122.53,1.0,v3_adaptive_quality,36,CLOSED,,343.7636,AVGO_monthly_rsi_14_30,321.42,AVGO,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 33.91, close/MA200 340.36/283.62",57.31,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
15852216018.28,v1_success_swing,16068.72,2025-12-24,352.8132,ضرب الوقف المتحرك/الفني,2025-12-23,349.32,v1_rsi_recovery,366.786,352.86,10,V3-0196,321.42,349.32,158522160.18,0.0,TRAILING_WIN,160.69,1.0,v3_adaptive_quality,46,CLOSED,,352.8132,AVGO_swing_rsi_7_30,321.42,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 39.25, close/MA200 349.32/285.18",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
15167682358.75,v1_success_monthly,16140.74,2026-01-06,346.8542,ضرب الوقف المتحرك/الفني,2026-01-05,343.42,v1_rsi_recovery,377.762,349.05,21,V3-0197,321.42,343.42,151676823.59,0.0,TRAILING_WIN,161.41,1.0,v3_adaptive_quality,47,CLOSED,,346.8542,AVGO_monthly_rsi_14_30,321.42,AVGO,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 39.09, close/MA200 343.42/290.62",57.31,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
14531954022.02,v1_success_swing,16213.59,2026-01-12,351.8694,ضرب الوقف المتحرك/الفني,2026-01-09,344.97,v1_rsi_recovery,362.2185,353.9,10,V3-0198,330.5,344.97,145319540.22,0.0,TRAILING_WIN,324.27,2.0,v3_adaptive_quality,47,CLOSED,,351.8694,AVGO_swing_rsi_7_30,330.5,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 62.78, close/MA200 344.97/293.64",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
848650474.17,v1_success_monthly,14032.44,2026-01-15,132.5286,ضرب الوقف المتحرك/الفني,2026-01-13,129.93,v1_rsi_recovery,142.923,133.34,21,V3-0199,120.0,125.09,8486504.74,0.0,TRAILING_WIN,280.65,2.0,v3_adaptive_quality,108,CLOSED,,132.5286,ANET_monthly_rsi_21_45,120.0,ANET,monthly,0.0,-3.73,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 48.86, close/MA200 129.93/118.02",54.41,خفض محدود لجودة أقل من المطلوب
7135019615.83,v1_success_swing,16486.8,2026-01-22,254.796,ضرب الوقف المتحرك/الفني,2026-01-21,249.8,v1_breakout,259.792,256.08,5,V3-0200,228.0957,249.8,71350196.16,0.0,TRAILING_WIN,329.74,2.0,v3_adaptive_quality,66,CLOSED,,254.796,AMD_swing_breakout_20,228.0957,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 249.80/218.77, ret20 17.04%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
