avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,close_time_et,entry_date,entry_price,entry_rule,exit_price,held_sessions,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,strategy_source,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct,v3_quality_score,v3_reason
3510537100.62,v1_success_swing,13678.91,2021-05-17,14.2801,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-05-13,13.6652,v1_rsi_recovery,14.3485,2,14.3281,10,V31-0052,13.459,14.243,35105371.01,0.0,TRAILING_WIN,615.47,4.5,v31_from_v2:v2_from_v1_success,1001,CLOSED,,14.2801,NVDA_swing_rsi_21_35,V2,13.459,NVDA,swing,0.0,4.23,,
683510452.41,v1_success_swing,8181.4,2021-05-17,44.3518,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-05-13,43.06,v1_rsi_recovery,45.213,2,44.512,10,V31-0053,41.914,44.162,6835104.52,0.0,TRAILING_WIN,245.44,3.0,v31_from_v2:v2_from_v1_success,190,CLOSED,,44.3518,AVGO_swing_rsi_7_30,V2,41.914,AVGO,swing,0.0,2.56,,
839241894.48,raw_pullback_monthly,4911.73,2021-05-17,60.8119,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-05-13,58.473,raw_pullback_reversal,61.9814,2,60.9425,25,V31-0054,55.58,60.299,8392418.94,0.0,TRAILING_WIN,196.47,4.0,v31_from_v3:v3_raw_rebuild,84,CLOSED,,60.8119,LRCX_monthly_raw_pullback_3_5_6_25_none,V3,55.58,LRCX,monthly,0.0,3.12,104.66,نقاط الجودة 104.66؛ فوز 100.00%؛ متوسط 3.45%؛ أسوأ 1.00%
342386843.76,raw_pullback_monthly,2948.48,2021-05-20,45.9616,تحقق الهدف - تنفيذ خمس دقائق,10:50:00,2021-05-14,43.36,raw_pullback_reversal,45.9616,4,44.83,25,V31-0055,40.79,44.51,3423868.44,0.0,WIN,176.91,6.0,v31_from_v3:v3_raw_rebuild,68,CLOSED,,44.6608,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,40.79,MRVL,monthly,0.0,2.65,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
247249196.18,raw_rsi_recovery_swing,1740.24,2021-05-18,56.6981,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,14:45:00,2021-05-14,56.1367,raw_rsi_recovery,58.3821,2,56.7567,5,V31-0056,53.7042,55.9667,2472491.96,0.0,TRAILING_WIN,17.4,1.0,v31_from_v3:v3_raw_rebuild,31,CLOSED,,56.6981,PANW_swing_raw_rsi_10_30_4_5_none,V3,53.7042,PANW,swing,0.0,-0.3,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
247249196.18,raw_rsi_recovery_monthly,1066.6,2021-05-18,56.6981,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,14:45:00,2021-05-14,56.1367,raw_rsi_recovery,59.5049,2,56.7567,10,V31-0057,53.7042,55.9667,2472491.96,0.0,TRAILING_WIN,10.66,1.0,v31_from_v3:v3_raw_rebuild,19,CLOSED,,56.6981,PANW_monthly_raw_rsi_10_30_6_10_none,V3,53.7042,PANW,monthly,0.0,-0.3,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
3163231235.99,v1_success_swing,12936.54,2021-05-21,14.7165,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-05-18,14.0158,v1_rsi_recovery,14.7165,3,14.6838,10,V31-0058,13.459,14.6125,31632312.36,0.0,WIN,646.79,5.0,v31_from_v2:v2_from_v1_success,923,CLOSED,,14.6465,NVDA_swing_rsi_21_35,V2,13.459,NVDA,swing,0.0,4.26,,
785164015.96,raw_trend_resume_swing,8962.1,2021-05-25,63.9254,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:00:00,2021-05-20,62.672,raw_trend_resume,65.1789,3,64.153,13,V31-0059,57.1308,63.464,7851640.16,0.0,TRAILING_WIN,179.23,2.0,v31_from_v3:v3_raw_rebuild,143,CLOSED,,63.9254,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,57.1308,LRCX,swing,0.0,1.26,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
4780622917.59,v1_success_monthly,14506.34,2021-06-02,16.3257,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-05-28,16.2445,v1_breakout,17.869,2,16.3881,21,V31-0060,14.6638,16.2645,47806229.18,0.0,TRAILING_WIN,72.51,0.5,v31_from_v2:v2_from_v1_success,893,CLOSED,,16.3257,NVDA_monthly_breakout_100,V2,14.6638,NVDA,monthly,0.0,0.12,,
5216850732.71,v1_success_monthly,14529.96,2021-06-04,17.1978,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-02,16.7783,v1_breakout,18.4561,2,17.259,21,V31-0061,15.2109,16.9697,52168507.33,0.0,TRAILING_WIN,363.33,2.5,v31_from_v2:v2_from_v1_success,866,CLOSED,,17.1978,NVDA_monthly_breakout_100,V2,15.2109,NVDA,monthly,0.0,1.14,,
5876593484.32,v1_success_monthly,14677.84,2021-06-08,17.7541,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-04,17.5783,v1_breakout,19.3361,2,17.8095,21,V31-0062,15.9958,17.619,58765934.84,0.0,TRAILING_WIN,146.83,1.0,v31_from_v2:v2_from_v1_success,835,CLOSED,,17.7541,NVDA_monthly_breakout_100,V2,15.9958,NVDA,monthly,0.0,0.23,,
350118632.77,raw_breakout_swing,14711.7,2021-06-10,51.2373,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-08,50.73,raw_breakout,52.7592,2,51.3,8,V31-0063,47.7568,50.35,3501186.33,0.0,TRAILING_WIN,147.12,1.0,v31_from_v3:v3_raw_rebuild,290,CLOSED,,51.2373,MRVL_swing_raw_breakout_20_4_8_40_none,V3,47.7568,MRVL,swing,0.0,-0.75,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
6667330769.54,v1_success_monthly,14794.96,2021-06-15,18.0036,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-11,17.8253,v1_breakout,19.6078,2,18.0395,21,V31-0064,16.3241,18.0188,66673307.7,0.0,TRAILING_WIN,148.03,1.0,v31_from_v2:v2_from_v1_success,830,CLOSED,,18.0036,NVDA_monthly_breakout_100,V2,16.3241,NVDA,monthly,0.0,1.09,,
359483368.73,raw_breakout_swing,8877.0,2021-06-17,54.338,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-14,53.8,raw_breakout,55.952,3,54.53,8,V31-0065,51.1355,54.11,3594833.69,0.0,TRAILING_WIN,88.77,1.0,v31_from_v3:v3_raw_rebuild,165,CLOSED,,54.338,MRVL_swing_raw_breakout_20_4_8_40_none,V3,51.1355,MRVL,swing,0.0,0.58,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
7447081851.42,v1_success_monthly,14888.49,2021-06-21,19.3102,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-17,18.6572,v1_breakout,20.523,2,19.375,21,V31-0066,17.0437,18.6387,74470818.51,0.0,TRAILING_WIN,521.05,3.5,v31_from_v2:v2_from_v1_success,798,CLOSED,,19.3102,NVDA_monthly_breakout_100,V2,17.0437,NVDA,monthly,0.0,-0.1,,
2696920561.36,v1_success_swing,8878.8,2021-06-21,85.4056,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-17,84.56,v1_breakout,88.788,2,85.67,10,V31-0067,80.2054,84.65,26969205.61,0.0,TRAILING_WIN,88.79,1.0,v31_from_v2:v2_from_v1_success,105,CLOSED,,85.4056,AMD_swing_breakout_20,V2,80.2054,AMD,swing,0.0,0.11,,
2765374237.64,v1_success_swing,15067.5,2021-06-29,87.822,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-24,86.1,v1_breakout,90.405,3,88.0,10,V31-0068,81.7704,87.08,27653742.38,0.0,TRAILING_WIN,301.35,2.0,v31_from_v2:v2_from_v1_success,175,CLOSED,,87.822,AMD_swing_breakout_20,V2,81.7704,AMD,swing,0.0,1.14,,
513936757.44,raw_trend_resume_swing,9080.79,2021-06-29,64.772,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-24,63.502,raw_trend_resume,66.0421,3,64.953,13,V31-0069,60.858,64.696,5139367.57,0.0,TRAILING_WIN,181.61,2.0,v31_from_v3:v3_raw_rebuild,143,CLOSED,,64.772,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,60.858,LRCX,swing,0.0,1.88,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
8130717071.16,v1_success_monthly,5475.89,2021-06-30,20.0849,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-28,19.985,v1_breakout,21.9835,2,20.0988,21,V31-0070,18.363,20.0268,81307170.71,0.0,TRAILING_WIN,27.37,0.5,v31_from_v2:v2_from_v1_success,274,CLOSED,,20.0849,NVDA_monthly_breakout_100,V2,18.363,NVDA,monthly,0.0,0.21,,
370187014.03,raw_breakout_swing,3281.6,2021-06-30,58.893,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-28,58.6,raw_breakout,60.944,2,58.95,8,V31-0071,55.8736,58.76,3701870.14,0.0,TRAILING_WIN,16.41,0.5,v31_from_v3:v3_raw_rebuild,56,CLOSED,,58.893,MRVL_swing_raw_breakout_20_4_8_40_none,V3,55.8736,MRVL,swing,0.0,0.27,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
2752729690.55,v1_success_swing,11816.64,2021-06-30,93.996,تحقق الهدف - تنفيذ خمس دقائق,15:10:00,2021-06-29,89.52,v1_breakout,93.996,1,89.52,10,V31-0072,84.9179,89.52,27527296.91,0.0,WIN,590.83,5.0,v31_from_v2:v2_from_v1_success,132,CLOSED,,84.9179,AMD_swing_breakout_20,V2,84.9179,AMD,swing,0.0,-0.0,,
2930170569.06,v1_success_swing,15592.38,2021-07-06,94.8693,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-30,93.93,v1_breakout,98.6265,3,95.27,10,V31-0073,88.9272,94.7,29301705.69,0.0,TRAILING_WIN,155.92,1.0,v31_from_v2:v2_from_v1_success,166,CLOSED,,94.8693,AMD_swing_breakout_20,V2,88.9272,AMD,swing,0.0,0.82,,
7947094530.37,v1_success_monthly,9358.16,2021-07-06,20.4141,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,12:15:00,2021-07-01,20.212,v1_breakout,22.2332,2,20.5053,21,V31-0074,18.5804,20.487,79470945.3,0.0,TRAILING_WIN,93.57,1.0,v31_from_v2:v2_from_v1_success,463,CLOSED,,20.4141,NVDA_monthly_breakout_100,V2,18.5804,NVDA,monthly,0.0,1.36,,
7688350966.21,v1_success_monthly,15689.46,2021-07-08,20.802,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-06,20.6985,v1_breakout,22.7684,2,20.875,21,V31-0075,19.0408,20.3717,76883509.66,0.0,TRAILING_WIN,78.46,0.5,v31_from_v2:v2_from_v1_success,758,CLOSED,,20.802,NVDA_monthly_breakout_100,V2,19.0408,NVDA,monthly,0.0,-1.58,,
513164137.48,raw_trend_resume_swing,15698.04,2021-07-15,63.7928,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-12,62.542,raw_trend_resume,65.0437,3,64.045,13,V31-0076,59.48,61.788,5131641.37,0.0,TRAILING_WIN,313.95,2.0,v31_from_v3:v3_raw_rebuild,251,CLOSED,,63.7928,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,59.48,LRCX,swing,0.0,-1.21,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
529873041.23,raw_pullback_monthly,15793.58,2021-07-21,60.9266,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-19,59.152,raw_pullback_reversal,62.7011,2,61.178,25,V31-0077,57.5332,60.709,5298730.41,0.0,TRAILING_WIN,473.82,3.0,v31_from_v3:v3_raw_rebuild,267,CLOSED,,60.9266,LRCX_monthly_raw_pullback_3_5_6_25_none,V3,57.5332,LRCX,monthly,0.0,2.63,104.66,نقاط الجودة 104.66؛ فوز 100.00%؛ متوسط 3.45%؛ أسوأ 1.00%
283043654.73,raw_pullback_monthly,9480.4,2021-07-21,56.992,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-19,54.8,raw_pullback_reversal,58.088,2,57.03,25,V31-0078,52.79,56.56,2830436.55,0.0,TRAILING_WIN,379.22,4.0,v31_from_v3:v3_raw_rebuild,173,CLOSED,,56.992,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,52.79,MRVL,monthly,0.0,3.21,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
137252588.87,v1_success_monthly,5728.12,2021-07-26,23.7535,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-20,22.7306,v1_rsi_recovery,25.0037,4,23.8162,21,V31-0079,22.3319,23.8113,1372525.89,0.0,TRAILING_WIN,257.76,4.5,v31_from_v2:v2_from_v1_success,252,CLOSED,,23.7535,ANET_monthly_rsi_21_45,V2,22.3319,ANET,monthly,0.0,4.75,,
628239850.51,v1_success_swing,13891.58,2021-07-26,48.1415,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-21,47.902,v1_rsi_recovery,50.2971,3,48.358,10,V31-0080,45.7655,48.315,6282398.51,0.0,TRAILING_WIN,69.45,0.5,v31_from_v2:v2_from_v1_success,290,CLOSED,,48.1415,AVGO_swing_rsi_7_30,V2,45.7655,AVGO,swing,0.0,0.86,,
4037795818.08,v1_success_swing,16256.38,2021-07-29,102.8265,تحقق الهدف - تنفيذ خمس دقائق,10:55:00,2021-07-28,97.93,v1_breakout,102.8265,1,97.93,10,V31-0081,91.8329,97.93,40377958.18,0.0,WIN,812.82,5.0,v31_from_v2:v2_from_v1_success,166,CLOSED,,91.8329,AMD_swing_breakout_20,V2,91.8329,AMD,swing,0.0,0.0,,
4551836442.25,v1_success_swing,16574.95,2021-08-02,106.5532,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-29,102.95,v1_breakout,108.0975,2,106.97,10,V31-0082,95.9244,106.22,45518364.42,0.0,TRAILING_WIN,580.12,3.5,v31_from_v2:v2_from_v1_success,161,CLOSED,,106.5532,AMD_swing_breakout_20,V2,95.9244,AMD,swing,0.0,3.18,,
265016447.57,raw_breakout_swing,10011.46,2021-08-03,61.2146,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-29,60.31,raw_breakout,62.7224,3,61.48,8,V31-0083,57.0714,60.57,2650164.48,0.0,TRAILING_WIN,150.16,1.5,v31_from_v3:v3_raw_rebuild,166,CLOSED,,61.2146,MRVL_swing_raw_breakout_20_4_8_40_none,V3,57.0714,MRVL,swing,0.0,0.43,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
5327496726.12,v1_success_swing,12818.34,2021-08-03,114.0615,تحقق الهدف - تنفيذ خمس دقائق,13:30:00,2021-08-02,108.63,v1_breakout,114.0615,1,108.63,10,V31-0084,100.4244,108.63,53274967.26,0.0,WIN,640.92,5.0,v31_from_v2:v2_from_v1_success,118,CLOSED,,100.4244,AMD_swing_breakout_20,V2,100.4244,AMD,swing,0.0,-0.0,,
13751602612.16,raw_breakout_swing,7569.81,2021-08-04,240.1051,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-02,236.5567,raw_breakout,246.0189,2,240.8833,10,V31-0085,220.1686,236.58,137516026.12,0.0,TRAILING_WIN,113.55,1.5,v31_from_v3:v3_raw_rebuild,32,CLOSED,,240.1051,TSLA_swing_raw_breakout_55_4_10_40_none,V3,220.1686,TSLA,swing,0.0,0.01,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
13751602612.16,raw_breakout_monthly,4494.58,2021-08-04,240.1051,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-02,236.5567,raw_breakout,250.7501,2,240.8833,10,V31-0086,211.9745,236.58,137516026.12,0.0,TRAILING_WIN,67.42,1.5,v31_from_v3:v3_raw_rebuild,19,CLOSED,,240.1051,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,211.9745,TSLA,monthly,0.0,0.01,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
6007712677.41,v1_success_swing,12269.04,2021-08-04,118.188,تحقق الهدف - تنفيذ خمس دقائق,09:35:00,2021-08-03,112.56,v1_breakout,118.188,1,112.56,10,V31-0087,103.678,112.56,60077126.77,0.0,WIN,613.45,5.0,v31_from_v2:v2_from_v1_success,109,CLOSED,,103.678,AMD_swing_breakout_20,V2,103.678,AMD,swing,0.0,-0.0,,
7102547455.66,v1_success_swing,17459.19,2021-08-09,108.9265,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:35:00,2021-08-04,118.77,v1_breakout,124.7085,3,118.77,10,V31-0088,108.9265,110.11,71025474.56,0.0,LOSS,-1446.99,-8.29,v31_from_v2:v2_from_v1_success,147,CLOSED,,108.9265,AMD_swing_breakout_20,V2,108.9265,AMD,swing,0.0,-7.29,,
273514880.55,raw_breakout_swing,10521.3,2021-08-06,62.5089,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-04,61.89,raw_breakout,64.3656,2,62.7,8,V31-0089,58.5943,61.05,2735148.81,0.0,TRAILING_WIN,105.21,1.0,v31_from_v3:v3_raw_rebuild,170,CLOSED,,62.5089,MRVL_swing_raw_breakout_20_4_8_40_none,V3,58.5943,MRVL,swing,0.0,-1.36,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
767274956.07,raw_pullback_monthly,16959.46,2021-08-17,57.5332,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,11:55:00,2021-08-16,58.887,raw_pullback_reversal,62.4202,1,58.887,25,V31-0090,57.5332,58.887,7672749.56,0.0,LOSS,-389.9,-2.3,v31_from_v3:v3_raw_rebuild,288,CLOSED,,57.5332,LRCX_monthly_raw_pullback_3_5_6_25_none,V3,57.5332,LRCX,monthly,0.0,-0.0,104.66,نقاط الجودة 104.66؛ فوز 100.00%؛ متوسط 3.45%؛ أسوأ 1.00%
412293397.68,v1_success_swing,16810.31,2021-08-23,47.5898,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-19,47.353,v1_rsi_recovery,49.7206,2,47.623,10,V31-0091,46.2735,47.517,4122933.98,0.0,TRAILING_WIN,84.07,0.5,v31_from_v2:v2_from_v1_success,355,CLOSED,,47.5898,AVGO_swing_rsi_7_30,V2,46.2735,AVGO,swing,0.0,0.35,,
412293397.68,v1_success_monthly,10086.19,2021-08-23,47.5898,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-19,47.353,v1_rsi_recovery,52.0883,2,47.623,21,V31-0092,46.2735,47.517,4122933.98,0.0,TRAILING_WIN,50.44,0.5,v31_from_v2:v2_from_v1_success,213,CLOSED,,47.5898,AVGO_monthly_rsi_14_30,V2,46.2735,AVGO,monthly,0.0,0.35,,
110010935.89,v1_success_swing,6052.86,2021-08-23,23.1568,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-19,22.9275,v1_rsi_recovery,24.0739,2,23.1594,10,V31-0093,22.375,23.1162,1100109.36,0.0,TRAILING_WIN,60.54,1.0,v31_from_v2:v2_from_v1_success,264,CLOSED,,23.1568,ANET_swing_rsi_14_30,V2,22.375,ANET,swing,0.0,0.82,,
260165027.18,raw_pullback_monthly,3597.78,2021-08-24,62.5188,تحقق الهدف - تنفيذ خمس دقائق,09:40:00,2021-08-19,58.98,raw_pullback_reversal,62.5188,3,62.19,25,V31-0094,56.48,62.0,2601650.27,0.0,WIN,215.87,6.0,v31_from_v3:v3_raw_rebuild,61,CLOSED,,61.929,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,56.48,MRVL,monthly,0.0,5.12,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
302734602.92,raw_rsi_recovery_swing,2143.52,2021-08-24,63.6931,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-08-20,61.2433,raw_rsi_recovery,63.6931,2,62.355,5,V31-0095,59.7277,62.095,3027346.03,0.0,WIN,85.74,4.0,v31_from_v3:v3_raw_rebuild,35,CLOSED,,62.1619,PANW_swing_raw_rsi_10_30_4_5_none,V3,59.7277,PANW,swing,0.0,1.39,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
302734602.92,raw_rsi_recovery_monthly,1286.11,2021-08-24,64.9179,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-08-20,61.2433,raw_rsi_recovery,64.9179,2,62.355,10,V31-0096,59.7277,62.095,3027346.03,0.0,WIN,77.17,6.0,v31_from_v3:v3_raw_rebuild,21,CLOSED,,62.1619,PANW_monthly_raw_rsi_10_30_6_10_none,V3,59.7277,PANW,monthly,0.0,1.39,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
5120373437.67,v1_success_monthly,14075.08,2021-08-26,22.3972,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-23,21.958,v1_breakout,24.1538,3,22.47,21,V31-0097,19.8522,22.213,51203734.38,0.0,TRAILING_WIN,281.53,2.0,v31_from_v2:v2_from_v1_success,641,CLOSED,,22.3972,NVDA_monthly_breakout_100,V2,19.8522,NVDA,monthly,0.0,1.16,,
113382157.19,v1_success_monthly,11411.14,2021-08-26,23.6457,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-24,23.5281,v1_rsi_recovery,25.8809,2,23.6975,21,V31-0098,22.5446,23.3825,1133821.57,0.0,TRAILING_WIN,57.02,0.5,v31_from_v2:v2_from_v1_success,485,CLOSED,,23.6457,ANET_monthly_rsi_21_45,V2,22.5446,ANET,monthly,0.0,-0.62,,
278538310.67,raw_breakout_swing,6825.6,2021-08-27,63.832,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-25,63.2,raw_breakout,65.728,2,64.07,8,V31-0099,60.3145,63.24,2785383.11,0.0,TRAILING_WIN,68.26,1.0,v31_from_v3:v3_raw_rebuild,108,CLOSED,,63.832,MRVL_swing_raw_breakout_20_4_8_40_none,V3,60.3145,MRVL,swing,0.0,0.06,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
5830234331.2,v1_success_monthly,17203.36,2021-08-31,22.9755,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-27,22.636,v1_breakout,24.8996,2,23.0186,21,V31-0100,20.4132,22.688,58302343.31,0.0,TRAILING_WIN,258.02,1.5,v31_from_v2:v2_from_v1_success,760,CLOSED,,22.9755,NVDA_monthly_breakout_100,V2,20.4132,NVDA,monthly,0.0,0.23,,
10856673789.36,raw_breakout_swing,10232.74,2021-09-01,246.0731,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-30,243.6367,raw_breakout,253.3821,2,246.7967,10,V31-0101,229.0676,245.24,108566737.89,0.0,TRAILING_WIN,102.33,1.0,v31_from_v3:v3_raw_rebuild,42,CLOSED,,246.0731,TSLA_swing_raw_breakout_55_4_10_40_none,V3,229.0676,TSLA,swing,0.0,0.66,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
10856673789.36,raw_breakout_monthly,6090.92,2021-09-01,246.0731,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-30,243.6367,raw_breakout,258.2549,2,246.7967,10,V31-0102,221.7831,245.24,108566737.89,0.0,TRAILING_WIN,60.91,1.0,v31_from_v3:v3_raw_rebuild,25,CLOSED,,246.0731,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,221.7831,TSLA,monthly,0.0,0.66,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
10891156335.54,raw_breakout_swing,17317.16,2021-09-09,254.7379,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-07,250.9733,raw_breakout,261.0123,2,254.8167,10,V31-0103,239.0931,251.29,108911563.36,0.0,TRAILING_WIN,259.76,1.5,v31_from_v3:v3_raw_rebuild,69,CLOSED,,254.7379,TSLA_swing_raw_breakout_55_4_10_40_none,V3,239.0931,TSLA,swing,0.0,0.13,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
10891156335.54,raw_breakout_monthly,10289.91,2021-09-09,254.7379,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-07,250.9733,raw_breakout,266.0317,2,254.8167,10,V31-0104,233.153,251.29,108911563.36,0.0,TRAILING_WIN,154.34,1.5,v31_from_v3:v3_raw_rebuild,41,CLOSED,,254.7379,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,233.153,TSLA,monthly,0.0,0.13,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
130085107.56,v1_success_monthly,17530.24,2021-09-17,22.919,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-14,22.36,v1_rsi_recovery,24.596,3,22.9762,21,V31-0105,21.6481,22.8081,1300851.08,0.0,TRAILING_WIN,438.26,2.5,v31_from_v2:v2_from_v1_success,784,CLOSED,,22.919,ANET_monthly_rsi_21_45,V2,21.6481,ANET,monthly,0.0,2.0,,
12134566190.11,raw_breakout_swing,17552.84,2021-09-28,265.8739,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-24,258.13,raw_breakout,268.4552,2,266.3333,10,V31-0106,244.1766,263.7867,121345661.9,0.0,TRAILING_WIN,526.59,3.0,v31_from_v3:v3_raw_rebuild,68,CLOSED,,265.8739,TSLA_swing_raw_breakout_55_4_10_40_none,V3,244.1766,TSLA,swing,0.0,2.19,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
